id,first_name,received,administrator,guide_code,Country of Origin,Initial_guide_code,custom trip,trip_code,status,departure_date,duration,guide_confirmed_date,guide_availability confirmed,availability,guide_recommendation,main_activity,skill_level,destination_country,people_count,cancellation_reason,source,base_price_local_currency,price_currency,exchange_rate,payment_method
21003,Florian,12/12/2018,,131,Switzerland,308,,626,1_cancelled,,9,16/12/2018,None,From 14-Jan-2019 to 19-Jan-2019," 
",Splitboarding,advanced,110,2,Pending - Form not filled,Organic,to confirm,JPY,0.0077,
21001,Chris,12/12/2018,,95,United States,95,,645,1_cancelled,,5,13/12/2018,Affirmative,From 01-Feb-2019 to 30-Apr-2019," 
",Heliskiing,advanced,14,1,Pending - Form not filled,Organic,700,EUR,1,
20996,Kelsey,12/12/2018,,153,United States,153,,4,1_cancelled,,1,14/12/2018,Affirmative,From 29-Dec-2018 to 05-Jan-2019," 
",Heliskiing,advanced,38,5,Pending - Form not filled,Organic,675,CAD,0.667,
20995,Jacques,12/12/2018,,137,Switzerland,137,,406,1_cancelled,,6,12/12/2018,Affirmative,From 09-Mar-2019 to 17-Mar-2019," 
",Heliskiing,advanced,80,2,Pending - Form not filled,Organic,3600,EUR,1,
20994,Julien,12/12/2018,,232,France,357,,536,1_cancelled,,2,13/12/2018,Affirmative,From 26-Dec-2018 to 27-Dec-2018," 
",Mountaineering,intermediate,200,1,Pending - Form not filled,Unknown,550,EUR,1,
20989,,12/12/2018,,140,Israel,140,,219,1_cancelled,,,25/03/2018,None,," 
",Ice Climbing,,74,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
21392,Danielle,23/12/2018,,92,United States,92,,592,2_sold,27/12/2018,1,24/12/2018,Affirmative,From 27-Dec-2018 to 27-Dec-2018," 
",Hiking,beginner,63,2,#NA,Organic,310,USD,0.879,Credit card
20983,gisele,12/12/2018,,265,Brazil,201,,108,1_cancelled,,6,20/12/2018,Affirmative,From 12-Mar-2019 to 19-Mar-2019," 
",Mountaineering,intermediate,174,1,Pending - Form not filled,Organic,2500,USD,0.879,
20979,,12/12/2018,,337,Singapore,412,,624,1_cancelled,,4,14/12/2018,Affirmative,From 01-Mar-2019 to 09-Mar-2019," 
",Heliskiing,beginner,211,2,Pending - Form not filled,Organic,4000,EUR,1,
20978,,12/12/2018,,259,United Arab Emirates,19,Yes,#N/A,1_cancelled,,2,17/12/2018,Affirmative,From 07-Feb-2019 to 08-Feb-2019," 
",Heliskiing,beginner,119,2,Pending - Form not filled,Organic,300,EUR,1,
20968,Katherine,12/12/2018,,267,Australia,267,,170,1_cancelled,,4,12/12/2018,Affirmative,From 20-Dec-2018 to 24-Dec-2018," 
",Hiking,intermediate,205,1,Pending - Form not filled,Referral,1200,EUR,1,
20967,Warapon,12/12/2018,,349,Thailand,349,,90,1_cancelled,,3,13/12/2018,Affirmative,"From 04-Jun-2019 to 06-Jun-2019
From 09-Jul-2019 to 11-Jul-2019"," 
",Hiking,beginner,110,1,Pending - Form not filled,Organic,105000,JPY,0.0077,
20962,Samantha,11/12/2018,,52,,169,Yes,#N/A,1_cancelled,,1,21/12/2018,Affirmative,From 10-Feb-2019 to 10-Feb-2019," 
",Rock Climbing,intermediate,44,2,Pending - Form not filled,Unknown,500,USD,0.879,
20955,Jere,11/12/2018,,192,Finland,198,Yes,#N/A,1_cancelled,,3,26/12/2018,Negative,From 22-Dec-2018 to 04-Jan-2019," 
",Trail running,advanced,74,1,Pending - Form not filled,Organic,to confirm,EUR,1,
20954,matej,11/12/2018,,29,,388,Yes,#N/A,1_cancelled,,3,13/12/2018,Affirmative,From 23-Jan-2019 to 26-Jan-2019," 
",Heliskiing,intermediate,232,1,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20950,Brian,11/12/2018,,302,United Kingdom,182,,#N/A,1_cancelled,,4,13/12/2018,Affirmative,From 04-Jun-2019 to 08-Jun-2019," 
",Heliskiing,intermediate,231,1,Pending - Form not filled,Organic,800,GBP,1.134,
20949,Alex,11/12/2018,,176,United Kingdom,176,,639,1_cancelled,,1,2/01/2018,Affirmative,From 10-Feb-2019 to 13-Feb-2019," 
",Heliskiing,advanced,110,5,Pending - Form not filled,Organic,40000,JPY,0.0077,
20948,Patrik,11/12/2018,,58,Austria,58,,571,1_cancelled,,1,11/12/2018,Affirmative,From 29-Apr-2019 to 04-May-2019," 
",Rock Climbing,advanced,200,1,Pending - Form not filled,Organic,194,EUR,1,
20943,Michael,11/12/2018,,262,Italy,262,Yes,97,1_cancelled,,4,11/12/2018,Affirmative,From 11-Feb-2019 to 15-Feb-2019," 
",Mountaineering,,108,20,Pending - Form not filled,Organic,7200,EUR,1,
20942,Eduardo,11/12/2018,,112,Spain,112,,543,1_cancelled,,3,11/12/2018,Affirmative,From 01-Jul-2019 to 05-Jul-2019," 
",Hiking,advanced,200,1,Pending - Form not filled,Organic,800,EUR,1,
20939,zaza,11/12/2018,,137,Georgia,137,,405,1_cancelled,,6,12/12/2018,Affirmative,"From 01-Jan-2019 to 09-Jan-2019
From 01-Jan-2019 to 08-Jan-2019"," 
",Heliskiing,Pro,80,6,Pending - Form not filled,Organic,6000,EUR,1,
20933,mon,11/12/2018,,142,Qatar,142,,214,1_cancelled,,12,11/12/2018,Affirmative,From 23-Jul-2019 to 06-Aug-2019," 
",Mountaineering,intermediate,183,1,Pending - Form not filled,Paid,1155,EUR,1,
20932,Pierre,11/12/2018,,13,Latvia,259,Yes,#N/A,1_cancelled,,8,22/12/2018,Negative,From 24-Feb-2019 to 10-Mar-2019," 
",Heliskiing,,119,8,Pending - Form not filled,Referral,to confirm,USD,0.879,
20926,Kevin,11/12/2018,,327,United States,358,Yes,#N/A,1_cancelled,,1,12/12/2018,None,From 27-Dec-2018 to 30-Dec-2018," 
",Ice Climbing,beginner,232,2,Pending - Form not filled,Organic,to confirm,USD,0.879,
20925,Sara,11/12/2018,,262,Italy,219,,124,1_cancelled,,1,14/12/2018,Affirmative,From 22-Dec-2018 to 25-Dec-2018," 
",,intermediate,108,2,Pending - Form not filled,web,400,EUR,1,
20924,Stephen,11/12/2018,,198,,148,,93,1_cancelled,,4,14/12/2018,Affirmative,From 12-Feb-2019 to 28-Feb-2019," 
",,intermediate,149,2,Pending - Form not filled,web,1440,EUR,1,
20918,Audri,11/12/2018,,72,United States,72,,608,1_cancelled,,3,25/03/2018,None,From 02-Jan-2019 to 28-Jan-2019," 
",Rock Climbing,beginner,44,1,Pending - Form not filled,Organic,to confirm,USD,0.879,
20917,Travis,11/12/2018,,123,United States,392,,695,1_cancelled,,1,12/12/2018,None,From 26-Dec-2018 to 26-Dec-2018," 
",Hiking,beginner,,4,Pending - Form not filled,Organic,to confirm,USD,0.879,
20914,Jason,10/12/2018,,286,United States,149,,628,1_cancelled,,3,12/12/2018,Negative,From 04-Feb-2019 to 06-Feb-2019," 
",Heliskiing,advanced,14,2,Pending - Form not filled,Organic,to confirm,EUR,1,
20910,nick,10/12/2018,,220,,220,,82,1_cancelled,,3,10/12/2018,Affirmative,From 02-May-2019 to 31-Aug-2019," 
",Mountaineering,intermediate,108,1,Pending - Form not filled,Organic,1400,EUR,1,
20902,Sarah,10/12/2018,,244,United States,261,Yes,#N/A,1_cancelled,,1,11/12/2018,Negative,From 27-Dec-2018 to 28-Dec-2018," 
",Ice Climbing,beginner,166,2,Pending - Form not filled,Organic,to confirm,NOK,0.1038,
21127,Jorden,16/12/2018,,63,United States,260,Yes,#N/A,2_sold,9/03/2019,1,27/12/2018,Affirmative,From 09-Mar-2019 to 09-Mar-2019," 
",Hiking,advanced,84,3,#NA,Organic,300,EUR,1,Credit card
20898,Henry,10/12/2018,,27,United Kingdom,27,,693,1_cancelled,,1,25/03/2018,None,," 
",Ice Climbing,,100,Unknown,Pending - Form not filled,Unknown,to confirm,ISK,0.00715,
20896,Sole,10/12/2018,,1,,1,,56,2_sold,12/03/2019,2,16/12/2018,Affirmative,From 12-Mar-2019 to 13-Mar-2019," 
",Mountaineering,,142,2,#NA,Unknown,700,USD,0.879,Wire Transfer
20895,Andrei,10/12/2018,,182,United Kingdom,182,,159,1_cancelled,,1,14/12/2018,Affirmative,From 01-Feb-2019 to 03-Feb-2019," 
",Mountaineering,intermediate,231,2,Pending - Form not filled,Organic,240,GBP,1.134,
20893,Pei,10/12/2018,,30,Netherlands,379,Yes,#N/A,1_cancelled,,1,14/12/2018,Affirmative,From 27-Jan-2019 to 01-Feb-2019," 
",Ice Climbing,beginner,74,6,Pending - Form not filled,Organic,540,EUR,1,
20889,Ida Alice,10/12/2018,,262,Norway,262,,512,1_cancelled,,2,10/12/2018,Affirmative,From 01-Jun-2019 to 31-Aug-2019," 
",Mountaineering,Pro,108,2,Pending - Form not filled,Unknown,2400,EUR,1,
20878,Jason,10/12/2018,,178,United States,178,,215,1_cancelled,,3,10/12/2018,Affirmative,From 03-Jun-2019 to 09-Jun-2019," 
",Mountaineering,beginner,174,2,Pending - Form not filled,Organic,1020,USD,0.879,
21117,chris,16/12/2018,,267,United States,267,,501,2_sold,20/02/2019,1,20/12/2018,Affirmative,From 18-Feb-2019 to 20-Feb-2019," 
",Hiking,intermediate,205,1,#NA,Unknown,240,EUR,1,Credit card
20866,Nerijus,9/12/2018,,124,Lithuania,124,,711,1_cancelled,,2,10/12/2018,Affirmative,From 01-May-2019 to 31-May-2019," 
",Hiking,beginner,177,2,Pending - Form not filled,Organic,190,EUR,1,
20857,Marcy,9/12/2018,,262,Switzerland,59,Yes,#N/A,1_cancelled,,2,18/12/2018,Affirmative,"From 22-Jul-2019 to 31-Jul-2019
From 09-Aug-2019 to 24-Aug-2019"," 
",Hiking,intermediate,108,2,Pending - Form not filled,Organic,600,EUR,1,
20854,bram,9/12/2018,,216,Belgium,216,,699,1_cancelled,,2,25/03/2018,None,From 27-Dec-2018 to 31-Dec-2018," 
",Mountaineering,beginner,200,2,Pending - Form not filled,Organic,to confirm,EUR,1,
20853,Christoph,9/12/2018,,252,Switzerland,252,,188,1_cancelled,,15,9/12/2018,Affirmative,From 31-Jan-2019 to 31-Dec-2019," 
",Splitboarding,advanced,63,1,Pending - Form not filled,Organic,5100,USD,0.879,
20852,Jason,9/12/2018,,41,United Kingdom,41,,83,1_cancelled,,3,9/12/2018,Affirmative,From 01-Jun-2019 to 31-Jul-2019," 
",Mountaineering,intermediate,44,4,Pending - Form not filled,Organic,2000,EUR,1,
20851,Sarah,9/12/2018,,83,Ireland,83,,681,1_cancelled,,3,10/12/2018,Affirmative,"From 05-Feb-2019 to 07-Feb-2019
From 05-Mar-2019 to 07-Mar-2019"," 
",Heliskiing,intermediate,108,4,Pending - Form not filled,Organic,1168,EUR,1,
21106,Tamara,15/12/2018,,122,Canada,122,,524,2_sold,10/06/2019,5,17/12/2018,Affirmative,From 10-Jun-2019 to 14-Jun-2019," 
",Hiking,intermediate,212,5,#NA,Referral,3000,EUR,1,Credit card
20600,Aya,3/12/2018,,266,Israel,266,,591,2_sold,27/12/2018,1,16/12/2018,Affirmative,From 26-Dec-2018 to 28-Dec-2018," 
",Hiking,intermediate,205,3,#NA,Referral,300,EUR,1,Credit card
20845,Signi,9/12/2018,,9,France,9,,531,1_cancelled,,8,11/12/2018,Affirmative,From 18-May-2019 to 31-May-2019," 
",Mountaineering,intermediate,183,1,Pending - Form not filled,Organic,1600,EUR,1,
20838,Leonardo,9/12/2018,,80,Italy,80,,467,1_cancelled,,3,9/12/2018,Affirmative,From 16-Mar-2019 to 31-Mar-2019," 
",Ice Climbing,beginner,108,2,Pending - Form not filled,Organic,1020,EUR,1,
20830,Jarne,8/12/2018,,337,Belgium,337,,684,1_cancelled,,1,9/12/2018,Affirmative,From 03-Feb-2019 to 08-Feb-2019," 
",Heliskiing,intermediate,211,6,Pending - Form not filled,Organic,390,EUR,1,
20824,Pedro,8/12/2018,,159,Brazil,159,,677,1_cancelled,,1,25/03/2018,None,," 
",Hiking,,10,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20821,,8/12/2018,,323,,323,,464,1_cancelled,,,25/03/2018,None,," 
",Ice Climbing,,110,Unknown,Pending - Form not filled,Unknown,to confirm,JPY,0.0077,
20471,Laura,29/11/2018,,295,Canada,295,,15,2_sold,4/07/2019,1,30/11/2018,Affirmative,From 04-Jul-2019 to 04-Jul-2019," 
",Hiking,intermediate,81,6,#NA,Organic,594,EUR,1,Credit card
20226,Christopher,22/11/2018,,310,United States,310,,455,2_sold,28/01/2019,5,22/11/2018,Affirmative,From 28-Jan-2019 to 01-Feb-2019," 
",Hiking,intermediate,10,3,#NA,Referral,2100,USD,0.879,Credit card
20811,Emily,8/12/2018,,34,United States,34,,431,1_cancelled,,4,9/12/2018,Affirmative,From 01-Mar-2019 to 01-May-2019," 
",Heliskiing,intermediate,74,2,Pending - Form not filled,Organic,1400,EUR,1,
20808,Natalie,8/12/2018,,201,United Kingdom,201,,451,1_cancelled,,6,8/12/2018,Affirmative,From 14-Aug-2019 to 12-Sep-2019," 
",Mountaineering,intermediate,174,2,Pending - Form not filled,Organic,3728,USD,0.879,
20806,,7/12/2018,,232,United Kingdom,331,,478,1_cancelled,,5,13/12/2018,Affirmative,From 07-Feb-2019 to 12-Feb-2019," 
",Ice Climbing,beginner,200,2,Pending - Form not filled,Organic,1500,EUR,1,
20801,Vishal,7/12/2018,,111,United Kingdom,111,,111,1_cancelled,,6,10/12/2018,Affirmative,From 17-Jun-2019 to 02-Aug-2019," 
",Mountaineering,intermediate,212,1,Pending - Form not filled,Unknown,1630,EUR,1,
20797,Courtney,7/12/2018,,101,United States,101,,445,1_cancelled,,3,9/12/2018,Affirmative,From 08-Mar-2019 to 14-Mar-2019," 
",Hiking,intermediate,63,4,Pending - Form not filled,Organic,2040,USD,0.879,
20796,alain,7/12/2018,,244,France,244,,410,1_cancelled,,2,10/12/2018,Affirmative,From 22-Feb-2019 to 24-Feb-2019," 
",Heliskiing,advanced,166,5,Pending - Form not filled,Organic,17000,NOK,0.1038,
20789,Quentin,11/12/2018,,324,France,324,,631,1_cancelled,,7,11/12/2018,Affirmative,From 01-Mar-2019 to 30-Apr-2019," 
",Heliskiing,,166,4,Pending - Form not filled,Referral,36000,NOK,0.1038,
20787,Yue,7/12/2018,,22,,379,,27,1_cancelled,,1,10/12/2018,Affirmative,From 24-Dec-2018 to 28-Dec-2018," 
",,beginner,74,2,Pending - Form not filled,web,400,EUR,1,
20784,Giuseppe,7/12/2018,,283,Italy,283,,85,1_cancelled,,3,9/12/2018,Affirmative,From 19-Mar-2019 to 23-Mar-2019," 
",Mountaineering,beginner,108,2,Pending - Form not filled,Organic,700,EUR,1,
21062,Jose,13/12/2018,,80,Mexico,80,,467,2_sold,23/12/2018,1,17/12/2018,Affirmative,From 23-Dec-2018 to 23-Dec-2018," 
",Ice Climbing,beginner,108,2,#NA,Organic,320,EUR,1,Credit card
21039,Lara,13/12/2018,,257,United States,257,,428,2_sold,4/03/2019,1,20/12/2018,Affirmative,From 03-Mar-2019 to 09-Mar-2019," 
",Ice Climbing,beginner,38,2,#NA,Organic,560,CAD,0.667,Credit card
20776,,7/12/2018,,317,Norway,317,,523,1_cancelled,,4,25/03/2018,None,," 
",Mountaineering,,74,Unknown,Pending - Form not filled,Referral,to confirm,EUR,1,
20775,Omer,7/12/2018,,331,,331,,696,1_cancelled,,5,7/12/2018,Negative,From 28-Dec-2018 to 05-Jan-2019," 
",Mountaineering,beginner,200,2,Pending - Form not filled,Organic,to confirm,EUR,1,
20773,Mary,7/12/2018,,86,United States,86,,79,1_cancelled,,3,25/03/2018,None,From 01-Jun-2019 to 30-Jun-2019," 
",Hiking,,,5,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20770,David,7/12/2018,,310,United States,310,,455,1_cancelled,,5,8/12/2018,Affirmative,From 27-Jan-2019 to 01-Feb-2019," 
",Hiking,advanced,10,2,Pending - Form not filled,Organic,2100,USD,0.879,
20766,Kyle,7/12/2018,,325,United States,419,,38,2_sold,1/01/2019,2,8/12/2018,None,"From 17-Dec-2018 to 23-Dec-2018
From 28-Dec-2018 to 06-Jan-2019"," 
",Rock Climbing,intermediate,232,1,#NA,Referral,0,USD,0.879,Wire Transfer
20764,Meghan,6/12/2018,,271,United States,34,,473,1_cancelled,,1,13/12/2018,Affirmative,From 25-Feb-2019 to 27-Feb-2019," 
",Ice Climbing,beginner,74,2,Pending - Form not filled,Organic,400,EUR,1,
20666,Ashley,5/12/2018,,191,United States,191,,492,2_sold,2/01/2019,1,7/12/2018,Affirmative,From 31-Dec-2018 to 05-Jan-2019," 
",Ice Climbing,beginner,212,2,#NA,Organic,650,CHF,0.8788,Credit card
20524,Lien,1/12/2018,,320,Singapore,362,,486,2_sold,18/12/2018,2,10/12/2018,Affirmative,From 17-Dec-2018 to 31-Dec-2018," 
",Ice Climbing,intermediate,110,1,#NA,Unknown,90000,JPY,0.0077,Credit card
20755,Janis,6/12/2018,,247,Ukraine,247,,392,1_cancelled,,3,8/12/2018,Affirmative,From 12-Jan-2019 to 19-Jan-2019," 
",Heliskiing,intermediate,74,2,Pending - Form not filled,Organic,1450,EUR,1,
20751,Céline,6/12/2018,,208,Belgium,208,,52,1_cancelled,,2,8/12/2018,Affirmative,From 05-May-2019 to 08-May-2019," 
",Mountaineering,intermediate,200,2,Pending - Form not filled,Organic,500,EUR,1,
21440,Wouter,25/12/2018,,208,Belgium,347,,519,2_sold,18/05/2019,2,16/01/2018,Affirmative,From 01-Apr-2019 to 30-Sep-2019," 
",Mountaineering,intermediate,200,1,#NA,Organic,450,EUR,1,Credit card
20744,Todd,6/12/2018,,1,United States,366,,56,2_sold,20/02/2019,2,17/12/2018,Affirmative,From 21-Feb-2019 to 22-Feb-2019," 
",Mountaineering,advanced,142,1,#NA,Referral,350,USD,0.879,Wire Transfer
20742,,6/12/2018,,120,,120,,156,1_cancelled,,,25/03/2018,None,," 
",Ice Climbing,,212,Unknown,Pending - Form not filled,Unknown,to confirm,CHF,0.8788,
20740,David,6/12/2018,,28,Czech Republic,28,,144,1_cancelled,,1,8/12/2018,Affirmative,From 12-Feb-2019 to 16-Feb-2019," 
",Heliskiing,advanced,232,1,Pending - Form not filled,Organic,660,USD,0.879,
20733,Anouk,6/12/2018,,42,Netherlands,42,,597,1_cancelled,,1,6/12/2018,Negative,From 29-Dec-2018 to 02-Jan-2019," 
",Rock Climbing,beginner,205,2,Pending - Form not filled,Organic,to confirm,EUR,1,
20727,Ksenia,6/12/2018,,339,Russia,339,,674,1_cancelled,,3,7/12/2018,Affirmative,From 01-Apr-2019 to 18-May-2019," 
",Hiking,beginner,108,2,Pending - Form not filled,Organic,600,EUR,1,
20722,Minami,6/12/2018,,322,Malaysia,322,,3,1_cancelled,,1,6/12/2018,Affirmative,From 15-Nov-2019 to 16-Nov-2019," 
",Hiking,intermediate,110,9,Pending - Form not filled,Organic,to confirm,JPY,0.0077,
20719,Andrew,6/12/2018,,132,United Kingdom,132,,430,1_cancelled,,1,25/03/2018,None,," 
",Hiking,,110,Unknown,Pending - Form not filled,Organic,to confirm,JPY,0.0077,
20717,Diego,6/12/2018,,94,United States,422,,476,1_cancelled,,1,25/03/2018,None,," 
",Ice Climbing,,,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20715,Ralph,6/12/2018,,320,Myanmar,56,Yes,#N/A,1_cancelled,,3,18/12/2018,Affirmative,From 27-Jan-2019 to 02-Feb-2019," 
",Heliskiing,intermediate,110,2,Pending - Form not filled,Organic,180000,JPY,0.0077,
20712,Alice,6/12/2018,,217,United States,423,,24,1_cancelled,,7,19/12/2018,Affirmative,From 12-Apr-2019 to 29-Apr-2019," 
",Heliskiing,intermediate,74,1,Pending - Form not filled,Organic,3400,NOK,0.1038,
21278,Ulrich,20/12/2018,,54,Germany,54,,207,2_sold,8/06/2019,1,5/01/2018,Affirmative,From 08-Jun-2019 to 08-Jun-2019," 
",Mountaineering,,110,2,#NA,Organic,85000,JPY,0.0077,Credit card
20703,Javier,5/12/2018,,126,Switzerland,375,,713,1_cancelled,,3,6/12/2018,Affirmative,From 01-Feb-2019 to 31-Mar-2019," 
",Ice Climbing,intermediate,212,1,Pending - Form not filled,Organic,1860,CHF,0.8788,
20701,oletha,5/12/2018,,36,United States,425,Yes,#N/A,1_cancelled,,1,5/12/2018,Negative,From 25-Dec-2018 to 31-Dec-2018," 
",Rock Climbing,intermediate,13,2,Pending - Form not filled,Organic,to confirm,USD,0.879,
20698,Karen,5/12/2018,,214,United States,214,,572,1_cancelled,,4,25/03/2018,None,," 
",Hiking,,108,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20697,Manuel,5/12/2018,,320,Spain,175,Yes,#N/A,1_cancelled,,1,11/12/2018,Affirmative,From 28-Jan-2019 to 28-Jan-2019," 
",Heliskiing,advanced,110,2,Pending - Form not filled,Unknown,50000,JPY,0.0077,
20694,Caspian,5/12/2018,,179,United States,179,,493,1_cancelled,,1,6/12/2018,Affirmative,From 15-Jan-2019 to 16-Jan-2019," 
",Rock Climbing,beginner,154,2,Pending - Form not filled,Organic,480,USD,0.879,
20693,Ron.dobson,5/12/2018,,71,,71,,216,1_cancelled,,4,7/12/2018,Affirmative,From 10-Aug-2019 to 04-Sep-2019," 
",Mountaineering,beginner,26,1,Pending - Form not filled,Unknown,900,USD,0.879,
20687,Lack,5/12/2018,,139,Greece,260,Yes,#N/A,1_cancelled,,1,15/12/2018,Negative,From 16-Dec-2018 to 17-Dec-2018," 
",Hiking,beginner,84,2,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20684,Laurel,5/12/2018,,61,,61,,371,1_cancelled,,2,5/12/2018,Affirmative,From 21-May-2019 to 04-Jun-2019," 
",Hiking,intermediate,200,2,Pending - Form not filled,Unknown,500,EUR,1,
20680,Bill,5/12/2018,,116,Viet Nam,429,,380,1_cancelled,,15,18/12/2018,Affirmative,From 27-Jan-2019 to 10-Feb-2019," 
",Hiking,,45,1,Pending - Form not filled,Organic,1950,USD,0.879,
21096,S,14/12/2018,,339,United Kingdom,108,Yes,#N/A,2_sold,23/06/2019,1,1/02/2018,Affirmative,From 23-Jun-2019 to 23-Jun-2019," 
",Mountaineering,intermediate,108,1,#NA,Organic,50,EUR,1,Credit card
20672,,5/12/2018,,80,Greece,80,,78,1_cancelled,,3,5/12/2018,Affirmative,From 17-Jun-2019 to 21-Jun-2019," 
",Via Ferrata,beginner,108,2,Pending - Form not filled,Organic,1020,EUR,1,
20669,Brian,5/12/2018,,151,Canada,388,Yes,#N/A,1_cancelled,,3,6/12/2018,Negative,From 08-Jan-2019 to 12-Jan-2019," 
",Heliskiing,advanced,,1,Pending - Form not filled,Organic,to confirm,USD,0.879,
21036,Steve,13/12/2018,,104,United States,211,,381,2_sold,31/01/2020,12,1/01/2018,Affirmative,From 01-Dec-2019 to 18-Jan-2020," 
",Mountaineering,intermediate,44,1,#NA,Referral,2900,USD,0.879,Credit card
20663,Peter,4/12/2018,,179,Belgium,179,,210,1_cancelled,,28,5/12/2018,Affirmative,From 01-Apr-2020 to 31-May-2020," 
",Mountaineering,intermediate,154,2,Pending - Form not filled,Organic,31000,USD,0.879,
20662,William,4/12/2018,,142,United Kingdom,142,,638,1_cancelled,,8,5/12/2018,Affirmative,From 01-Apr-2019 to 30-Apr-2019," 
",Heliskiing,intermediate,183,7,Pending - Form not filled,Social Media,6265,EUR,1,
20661,Monica,4/12/2018,,62,United States,62,,98,1_cancelled,,4,4/12/2018,Affirmative,From 29-Mar-2019 to 04-Apr-2019," 
",Hiking,intermediate,10,2,Pending - Form not filled,Organic,1980,USD,0.879,
20659,Kirsten,4/12/2018,,262,United Kingdom,430,Yes,#N/A,1_cancelled,,6,11/12/2018,Affirmative,From 01-Mar-2019 to 17-Mar-2019," 
",Heliskiing,advanced,108,2,Pending - Form not filled,Organic,2160,EUR,1,
20652,,4/12/2018,,311,,311,,158,1_cancelled,,1,5/12/2018,Negative,"From 12-Jan-2019 to 15-Jan-2019
From 19-Jan-2019 to 22-Jan-2019
From 26-Jan-2019 to 29-Jan-2019
From 02-Feb-2019 to 05-Feb-2019"," 
",,intermediate,231,2,Pending - Form not filled,web,to confirm,GBP,1.134,
20642,Krista,4/12/2018,,183,United States,336,,391,1_cancelled,,3,28/12/2018,Affirmative,From 30-Jan-2019 to 01-Feb-2019," 
",Heliskiing,advanced,110,2,Pending - Form not filled,Organic,30000,JPY,0.0077,
20638,Aosha,4/12/2018,,69,United States,69,,186,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,63,Unknown,Pending - Form not filled,Paid,to confirm,USD,0.879,
20637,Coen,4/12/2018,,208,,431,,73,1_cancelled,,3,8/12/2018,Affirmative,From 30-May-2019 to 06-Jul-2019," 
",,beginner,200,1,Pending - Form not filled,web,1200,EUR,1,
20635,Zhi,4/12/2018,,78,,78,,178,1_cancelled,,,25/03/2018,None,," 
",,,74,Unknown,Pending - Form not filled,web,to confirm,GBP,1.134,
20634,Bob,4/12/2018,,102,,303,Yes,#N/A,1_cancelled,,3,13/12/2018,Affirmative,From 24-Mar-2019 to 30-Mar-2019," 
",,advanced,10,1,Pending - Form not filled,web,539,USD,0.879,
20624,Sheree,4/12/2018,,263,United States,263,,396,1_cancelled,,1,4/12/2018,Affirmative,From 01-Jan-2019 to 01-Jan-2019," 
",Snowshoeing,beginner,205,8,Pending - Form not filled,Organic,440,EUR,1,
20622,Lynn,4/12/2018,,1,United States,1,,552,1_cancelled,,1,4/12/2018,Affirmative,From 15-Dec-2018 to 15-Dec-2018," 
",Mountaineering,intermediate,142,1,Pending - Form not filled,Organic,175,USD,0.879,
20619,Jenny,4/12/2018,,240,,221,,154,1_cancelled,,1,15/12/2018,Affirmative,From 25-Feb-2019 to 01-Jun-2019," 
",Rock Climbing,intermediate,10,2,Pending - Form not filled,Unknown,300,USD,0.879,
20618,Staphanie,3/12/2018,,232,United States,357,,478,1_cancelled,,,25/03/2018,None,," 
",Ice Climbing,,200,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20612,Mat,3/12/2018,,17,United Kingdom,17,,619,1_cancelled,,5,25/03/2018,None,," 
",Heliskiing,,14,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20847,Aaron,9/12/2018,,320,Australia,323,Yes,#N/A,2_sold,17/01/2019,2,16/12/2018,Affirmative,"From 11-Jan-2019 to 31-Jan-2019
From 11-Jan-2019 to 28-Feb-2019"," 
",Mountaineering,beginner,110,1,#NA,Organic,100000,JPY,0.0077,Credit card
20819,James,8/12/2018,,262,United Kingdom,262,Yes,#N/A,2_sold,30/05/2019,1,29/12/2018,Affirmative,From 20-Jul-2020 to 30-Jul-2020," 
",Mountaineering,beginner,108,2,#NA,Organic,360,EUR,1,Credit card
20783,Gregory,7/12/2018,,279,United States,279,,114,2_sold,3/04/2019,9,30/01/2018,Affirmative,From 31-Mar-2019 to 13-Apr-2019," 
",Mountaineering,intermediate,63,1,#NA,Organic,2420,USD,0.879,Credit card
20601,Linda,3/12/2018,,42,Switzerland,42,,508,1_cancelled,,,25/03/2018,None,," 
",Rock Climbing,,205,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20745,Eszter,6/12/2018,,304,Hungary,304,,202,2_sold,3/01/2019,7,19/12/2018,Affirmative,From 03-Jan-2019 to 09-Jan-2019," 
",Mountaineering,intermediate,74,1,#NA,Organic,3000,USD,0.879,Credit card
20708,Tyre,5/12/2018,,104,United States,104,,381,2_sold,31/01/2019,12,13/12/2018,Affirmative,From 11-Jan-2019 to 20-Feb-2019," 
",Mountaineering,beginner,44,1,#NA,Organic,2990,USD,0.879,Credit card
